"SL No.","UPC Code","Item Name","Category Name","Last Purchase Price","Last Sale Price","Company Name","Stock Quantity","Total Quantity"
51,11708252079400,"kwality mango ice creem 500ml",Dairy,83,100,"kwality ice creem ",0,0
52,58-0035,"kwality vanila ice craem 1L",Dairy,173,200,"kwality ice creem ",12.5,12.5
53,11805102852400,"Mango Gobindo Bogh Loose KG",Protein,70,120,"HOME BRAND",14.67,14.67
54,11711152319300,"OF000712 Small Clip",NFD,30,45,"Home Plus Own Collection",10,10
55,7622300473709,"orange tang 750 g","Bevarage And  Tobaco",447.45,535,"SHAJEEB CORPORATION",8,8
56,8941100618196,"Vaseline Total Intensive Care Lotion 200ml","Personal Care",140,165,Uniliver,8,8
57,2524103662906,"1 No Shogonda Washing Soap 4pcs","Home Made",56.75,66,"HOME BRAND",38,38
58,3340442514145,"10 x snickers share pack","Package Food",190,200,"Al-Madina Pvt Ltd",2,2
59,11709112124300,"15 taka sar Radhuni Chilli Powder 500 gm","Kitchen Additivers",178,193,"Square Food and Beverage Ltd",0,0
60,754604500137,"2-in-1 Daily Shampo + Conditoiner ","Personal Care",400,500,"Banijjo international",2,2
61,6924336389056,"24k Gold Gel GLow Fairness & Smooth SKin 200g","Personal Care",150,250,"S M International",12,12
62,11805052836700,"26 Fry Pan With Lid","NFD Crockeries",0,0,"KIAM ",0,0
63,11710102235000,"28 Rice Loose KG",Commodites,54,56,"Home Plus Own Collection",0,0
64,841165120659,"2in1 Eclair 175gm","Package Food",95,125,"Pran Company Ltd",3,3
65,846656007532,"2in1 Eclair 240gm Box","Package Food",93,120,"Pran Company Ltd",7,7
66,841165120888,"2in1 Eclair 550gm","Package Food",255,318,"Pran Company Ltd",1,1
67,8904235816806,"74133 Juicer ","NFD Plastic",43,65,"Bengal polymar",0,0
68,6935875213849,"75 Milk White Chocolate 158gm Banana Tin","Package Food",360,420,"Kader and Sons",0,0
69,6935875214006,"75 Milk White Chocolate 158gm Tin","Package Food",360,420,"Kader and Sons",0,0
70,6935875213856,"75 Milk White Chocolate 168gm Banana Tin","Package Food",440,550,"Kader and Sons",1,1
71,6935875213993,"75 Milk White Chocolate 168gm Cherry Tin","Package Food",440,550,"Kader and Sons",0,0
72,8941100313466,"7UP 1L","Bevarage And  Tobaco",55,60,"KALLOL LTD ",12,12
73,8941100313411,"7up 250ml","Bevarage And  Tobaco",15.83,18,"TRANSCOM BEVERAGES LTD",3,3
74,8941100313480,"7up 2ltr","Bevarage And  Tobaco",93.03,100,"TRANSCOM BEVERAGES LTD",12,12
75,8941100313435,"7up 500ml","Bevarage And  Tobaco",27.5,35,"TRANSCOM BEVERAGES LTD",29,29
76,845944068163,"8.5"" Bowel ",NFD,68.8,90,"RFL Italiano",3,3
77,842251141763,"8' Coup Plate ",NFD,41.4,55,"RFL Italiano",0,0
78,11708142014000,812546159124,Commodites,0,0,"Teer Oil LTD",0,0
79,11708162043700,"8690604044894erfect coverage liquid concealer n:02 5ml",Cosmatices,0,0,"Pearl International",0,0
80,11709152136600,a000250,NFD,550,700,,2,2
81,8941101010678,"Aarong  Dairy Sweetend Yogurt 500g ",Dairy,78,100,"BRAC Dairy   Food Project",0,0
82,8941101010722,"Aarong  Dairy Yogurt 500g",Dairy,68,75,"BRAC Dairy   Food Project",0,0
83,8941101010012,"Aarong Dairy Ghee 100gm",Dairy,115,130,"BRAC Dairy   Food Project",6,6
84,8941101010531,"Aarong Dairy Ghee 200gm",Dairy,218,240,"BRAC Dairy   Food Project",10,10
85,8941101010548,"Aarong Dairy Ghee 400gm",Dairy,415,450,"BRAC Dairy   Food Project",1,1
86,8941101010555,"Aarong Dairy Ghee 900gm",Dairy,878,925,"BRAC Dairy   Food Project",2,2
87,8941101010807,"Aarong Dairy MIlk Powder 500gm",Dairy,227,260,"BRAC Dairy   Food Project",29,29
88,8941101010456,"aarong dairy UHT Strawberry Yogurt Drink 250ml",Dairy,27,30,"BRAC Dairy   Food Project",32,32
89,8941101010425,"Aarong Diary Milk Powder 25gm",Dairy,18,20,"BRAC Dairy   Food Project",1,1
90,8941101010289,"Aarong UHT Milk 500ml","Bevarage And  Tobaco",31.15,40,"BRAC Dairy   Food Project",19,19
91,8101680358300,"Abdomen Slim tea 30caps","Bevarage And  Tobaco",1100,1540,"Japan Beauty Cosmetics ",2,2
92,813903000028,"aci aerosel insect spray 350ml","Home care",210,240,"ACI Limited",7,7
93,8139003001508,"ACI Aerosol Insect Spray 125 ml","Home care",68,99,"ACI Limited",0,0
94,813903000127,"ACI Aerosol Insect Spray 250gm","Home care",167,175,"ACI Limited",1,1
95,813903000035,"ACI Aerosol Insect Spray 475 ml","Home care",260,299,"ACI Limited",4,4
96,813903000042,"ACI Aerosol Insect Spray 800ml","Home care",377,415,"ACI Limited",2,2
97,8906006430419,"Aci all out liquid Vaporizer 45ml","Home care",74,100,"ACI Limited",6,6
98,8906006434844,"Aci all out liquid Vaporizer combo fack ","Home care",119,149,"ACI Limited",5,5
99,8139003002192,"Aci Black Fighter Jambo 10 psc","Home care",40,75,"ACI Limited",25,25
100,815300000083,"Aci Brown atta",Commodites,37,42,"ACI Foods Ltd",19,19
101,8139003000891,"ACI Cockrosch spray 250ml ","Home care",205,220,"ACI Limited",6,6
102,813903000332,"ACI Cockrosch spray 475ml","Home care",210,340,"ACI Limited",2,2
103,813903000448,"ACI Freedom Cotton Soft (Panty System) 10 p","Personal Care",81,90,"ACI Limited",4,4
104,8139003002253,"Aci Hi Booster Jumbo Coil ","Home care",40.1,55,"ACI Limited",5,5
105,813903000202,"ACI Hi Booster Small Size Pack","Home care",27,35,"ACI Limited",14,14
106,8139003000808,"Aci Jumbo Coil 12 Hour ","Home care",34.2,50,"ACI Limited",5,5
107,8153003000491,"ACI Nutrilife Rice Bran Oil 1l",Commodites,112,133,"ACI Limited",0,0
108,8153003000507,"ACI Nutrilife Rice Bran Oil 2L",Commodites,215,250,"ACI Limited",4,4
109,8153003000422,"Aci Nutrilife Rice Bran Oil 5L",Commodites,500,605,"ACI Foods Ltd",1,1
110,8901512540508,"Aci Pokpon 70g","Home Made",40,45,"TRANSCOM  CONSUMER PRODUCT",3,3
111,8153003000354,"Aci Pure Atta 1kg",Commodites,30,34,"ACI Foods Ltd",12,12
112,8153003000699,"ACI Pure Fortified Soyabean Oil 5Litre",Commodites,495,530,"ACI Limited",2,2
113,8153003000378,"ACI Pure Maida 1 KG","Home Made",42,48,"ACI Foods Ltd",14,14
114,11708121896300,"Aci Pure Maida 1kg",Commodites,0,0,"ACI Pure Flour Ltd ",0,0
115,815300000007,"ACI Pure Mosur Dal 1KG",Commodites,112,130,"ACI Limited",7,7
116,815300000205,"ACI Pure Mosur Dal 500gm",Commodites,50,63,"ACI Limited",10,10
117,8153003000750,"ACI Pure Premium Minicate Rice 5KG",Commodites,320,360,"ACI Limited",0,0
118,8169003005572,"Aci Pure Premium Minikate Rice 10KG",Commodites,653.75,705,"ACI Limited",4,4
119,813163615109,"Aci Pure salt 1kg",Commodites,28,38,"ACI Foods Ltd",9,9
120,813903000165,"aci pure salt jar135g ",Commodites,12.5,15,"ACI Limited",21,21
121,8153003000385,"ACI Pure Suji 500gm",Commodites,25,29,"ACI Limited",0,0
122,8139003002413,"Aci Sandal soap  125g","Personal Care",33.3,40,"ACI Limited",12,12
123,8139003001645,"Aci Smart Supreme Liquid Detargent 1 l","Home care",202,250,"ACI Limited",1,1
124,8133358131026,"Acme Classic Mango Drinks","Bevarage And  Tobaco",12.8,20,"ACME Agrovet and Beverages Ltd",5,5
125,8802548555934,"Acme Classic Mango Drinks 1000 ml","Bevarage And  Tobaco",54.8,65,"ACME Agrovet and Beverages Ltd",23,23
126,+-,"Acme Drinking Water 1.5l","Bevarage And  Tobaco",17.2,25,"Akij Food  Beverage LTD",0,0
127,116091200011,"Acme Litchi Flavored Drink 170 ml","Bevarage And  Tobaco",7.5,10,"ACME Agrovet and Beverages Ltd",67,67
128,11708101808700,"Acme Orange Drinks 170ml","Bevarage And  Tobaco",7.5,10,"ACME Agrovet and Beverages Ltd",55,55
129,8941189504991,"ACME Premium Drinking Water 1 Litre","Bevarage And  Tobaco",10.5,15,"ACME Agrovet and Beverages Ltd",28,28
130,8802540410835,"ACME Premium mango drinks","Bevarage And  Tobaco",1,25,"ACME Agrovet and Beverages Ltd",6,6
131,8935006532663,"Acne vitamin cleanser facial wash 50g","Personal Care",197,240,"Rohto-Mentholatum BD LTD",2,2
132,8935006100428,"Acnes Creamy Wash 100gm","Personal Care",287,350,"Rohto-Mentholatum BD LTD",4,4
133,8935006100091,"Acnes Creamy Wash 50g","Personal Care",160,195,"Rohto-Mentholatum BD LTD",7,7
134,8935006533837,"Acnes Oil Control Cleanser","Personal Care",197,240,"Rohto-Mentholatum BD LTD",6,6
135,8935006101074,"Acnes Pure White Face Wash 100gm","Personal Care",287,350,"Rohto-Mentholatum BD LTD",5,5
136,8935006101067,"Acnes Pure White Face Wash 50gm","Personal Care",160,195,"Rohto-Mentholatum BD LTD",6,6
137,8935006100398,"Acnes scar care 12gm","Personal Care",304,370,"Rohto-Mentholatum BD LTD",2,2
138,8935006100404,"Acnes sealing Gel 18g","Personal Care",287,350,"Rohto-Mentholatum BD LTD",2,2
139,8935006100107,"Acnes sealing Gel 9 gm","Personal Care",160,195,"Rohto-Mentholatum BD LTD",0,0
140,89350006100107,"Acnes sealing Gel 9g","Personal Care",0,0,"Rohto-Mentholatum BD LTD",0,0
141,8935006574663,"Acnes Vitamin Cleanser Facial Wash 50g","Personal Care",197,240,"Rohto-Mentholatum BD LTD",0,0
142,8935006100770,"Acnes Vitamin Facial Wash 100g","Personal Care",312,380,"Rohto-Mentholatum BD LTD",1,1
143,8901860420026,"Acron Jol Rong",Stationaries,200,250,Katumia_Sons,6,6
144,8901512541901,"ACT 2 Popcorn 70gm","Bevarage And  Tobaco",40,45,"Transcom Distribution Company",42,42
145,8901512546104,"Act Pocpon  Butter flavour 70g","Package Food",41,45,"TRANSCOM  CONSUMER PRODUCT",1,1
146,8901512540102,"Act Pocpon 40g ","Package Food",18,20," tarnscom bebarage ",0,0
147,8717163572832,"Active De oliva olive oil 200ml","Personal Care",196,260,"Mela International",0,0
148,11708252077500,"Ada Indian Kg",Commodites,95,100,"Home Plus Own Collection",50.3,50.3
149,3607347411215,"Adidas  Victory legue Deo Dorent 50ml","Personal Care",138,190,"Prestige Bangal Ltd",5,5
150,3607340726125,"Adidas Body Hair Face 250ml","Personal Care",240,300,"Prestige Bangal Ltd",0,0
151,3607347410676,"Adidas Daynamic Pulse 50ml","Personal Care",138,190,"Prestige Bangal Ltd",2,2
152,3607340898907,"adidas deo body spray","Personal Care",169,255,Aponjon,1,1
153,3607345401119,"Adidas Deo Body Spray  Pure Game 150ml","Personal Care",204,255,"Prestige Bangal Ltd",2,2
154,3607345380292,"Adidas Deo Body Spray 150ml","Personal Care",204,255,"Prestige Bangal Ltd",2,2
155,3607345380247,"adidas Deo Body Spray team force 150ml","Personal Care",204,255,"Prestige Bangal Ltd",1,1
156,3607349398125,"Adidas Extreme power Deo Dorent 50ml","Personal Care",138,190,"Prestige Bangal Ltd",0,0
157,3607347415589,"Adidas Fresh Cool & Care 50ml","Personal Care",154,190,"Prestige Bangal Ltd",2,2
158,3607345722825,"Adidas Fresh Cool Mint Shower Gel 250ml","Personal Care",260,330,"Prestige Bangal Ltd",1,1
159,21708091725300,"Adidas Get Ready Body spray 150ml ","Personal Care",74,90,Aponjon,4,4
160,3607349805357,"Adidas Get ready Cool Care Deo dorent 50ml","Personal Care",154,190,"Prestige Bangal Ltd",2,2
161,3607347415183,"Adidas Pro Clear cool care 50ml","Personal Care",154,195,"Prestige Bangal Ltd",2,2
162,3607340725289,"Adidas Pure Game Body Hair Face 250ml","Personal Care",240,300,"Prestige Bangal Ltd",1,1
163,3607346551349,"Adidas Team Five Menthol Energising 250ml","Personal Care",240,300,"Prestige Bangal Ltd",1,1
164,3607340725982,"Adidas Team Force 250ml","Personal Care",240,300,"Prestige Bangal Ltd",2,2
165,616174653913,"Adoro Comfort 2 Twin Blade ","Personal Care",18.2,25,"COCOLA FOOD PRODUCTS LTD",1,1
166,616174653906,"Adoro Swifft3 ","Personal Care",27,35,"COCOLA FOOD PRODUCTS LTD",0,0
167,8901157045093,"Aer Petal Crush Pink Spray 300ml","Home care",180,220,"Godrej Household Products BD Pvt  L",1,1
168,8901157045116,"Aer Surf Blue Spray 300ml","Home care",180,220,"Godrej Household Products BD Pvt  L",5,5
169,8941170031123,"aha cola250 ml","Bevarage And  Tobaco",13.91,15,"SHAJEEB CORPORATION",2,2
170,5900525043023,"al cream 100mPerfecta Epilady Chocolate Hair Removl;","Personal Care",1,295,"Rohto-Mentholatum BD LTD",2,2
171,6291106068719,"Al Samou body spray  200 ml","Personal Care",240,325,"BRAND CONNECT",5,5
172,8906021924290,"Al Shafi  Natural Honey 250g","Package Food",250,280,"Al-Madina Pvt Ltd",0,0
173,6291003191015,"Alfa Mayonnaise 237ml","Package Food",85,120,"Al-Madina Pvt Ltd",0,0
174,6291003191275,"Alfa Mayonnaise 473ml","Kitchen Additivers",132,200,"Al-Madina Pvt Ltd",2,2
175,62911003191022,"Alfa Mayonnaise 946 ml","Kitchen Additivers",0,0,"Al-Madina Pvt Ltd",0,0
176,6291003191022,"Alfa Mayonnaise 946ml","Kitchen Additivers",175,250,"Al-Madina Pvt Ltd",0,0
177,8827194381218,"Alin basil Seeds 50gm","Kitchen Additivers",15,20,"Alin Food Products ",8,8
178,8827194380013,"Alin Bay Leaf Tezpatha 50g","Kitchen Additivers",17,20,"Alin Food Products ",19,19
179,+4:/7,"Alin Bela Biscuit Rusk 200g","Package Food",32,40,"Alin Food Products ",6,6
180,5560731450062,"Alin Chilli Pickle 400g","Kitchen Additivers",110,125,"Alin Food Products ",4,4
181,5560731431504,"Alin Dry Chilli 50gm","Kitchen Additivers",12,15,"Alin Food Products ",6,6
182,8827194380693,"Alin Flattend Rice Ball 350g","Package Food",70,80,"Alin Food Products ",4,4
183,8827194380914,"Alin Garlic Pickle 400g","Kitchen Additivers",160,185,"Alin Food Products ",4,4
184,8827194380877,"Alin Ghee Rusk 300g","Package Food",48,55,"Alin Food Products ",3,3
185,11803252711200,"Alin Jhal Muri  35g","Package Food",7,8,"Alin Food Products ",31,31
186,5560731440063,"Alin Lychee Drink 250ml","Bevarage And  Tobaco",15,20,"Alin Food Products ",24,24
187,5560731430156,"Alin Mango Drinks 250ml","Bevarage And  Tobaco",18.5,22,"Alin Food Products ",11,11
188,5560731450031,"Alin Mixed Pickle 400g","Package Food",107,125,"Alin Food Products ",5,5
189,8827194380891,"Alin Mustard Oil 80ml","Kitchen Additivers",20,25,"Alin Food Products ",6,6
190,5560731450055,"Alin Olive Pickle 400g","Kitchen Additivers",107,125,"Alin Food Products ",6,6
191,5560731420089,"Alin Orange Drinks 250ml","Bevarage And  Tobaco",18.5,22,"Alin Food Products ",5,5
192,5560731431238,"Alin Psyllium Husk Sat Isabgol 50g","Kitchen Additivers",47,55,"Alin Food Products ",2,2
193,5560731431450,"Alin Puffed Rice 250g","Package Food",26,30,"Alin Food Products ",18,18
194,5560731460047,"Alin Puffed Rice 400g","Package Food",35,40,"Alin Food Products ",6,6
195,8827194380686,"Alin Puffed Rice Ball 350gm","Package Food",70,80,"Alin Food Products ",4,4
196,5560731431269,"Alin Royal Dry Cake 120g","Package Food",31,40,"Alin Food Products ",2,2
197,5560731431344,"Alin Salted Biscuit 60g","Package Food",12,15,"Alin Food Products ",13,13
198,8827194381225,"Alin Sweet Rusk 300g","Package Food",50,58,"Alin Food Products ",9,9
199,11801302594200,"All Time 15tk","Package Food",13,15,"Pran Company Ltd",2,2
200,841165106776,"All time cake 90gm","Package Food",25,30,"Pran Company Ltd",0,0
201,846656004371,"All Time Cookies Biscuit","Home Made",110,140,"Pran Company Ltd",0,0
202,846656002315,"All time cookies``","Package Food",120,140,"Al-Madina Pvt Ltd",0,0
203,11803012644800,"All Time Delicia 50tk","Package Food",45,50,"Pran Company Ltd",3,3
204,841165118823,"All Time Dny Cake Biscuit","Home Made",88,100,"Pran Company Ltd",3,3
205,846656004081,"All Time Family Cake","Home Made",20,25,"Pran Company Ltd",14,14
206,841165134298,"All Time Family Cake Mixed Fruit 250g","Package Food",80,100,"Pran Company Ltd",6,6
207,841165106684,"All TIme Ghee toast ",NFD,21,25,"Pran Company Ltd",1,1
208,846656002896,"all time healthy life fruit bun 15 tk",NFD,13,15,"Pran Company Ltd",16,16
209,846656004548,"All Time Honey Comb","Home Made",10,12,"Pran Company Ltd",1,1
210,841165102174,"All Time JAm Sanduice Bread ","Package Food",10,12,"Pran Company Ltd",0,0
211,846656014011,"All Time Milk Bread","Home Made",30,35,"Pran Company Ltd",7,7
212,841165130221,"All time Mini Dry Cake 30g","Package Food",8.5,10,"Pran Company Ltd",4,4
213,846656009048,"all time Pie Cake vanila ","Kitchen Additivers",8.34,10,"Pran Company Ltd",1,1
214,841165111480,"All Time Rusk Biscuit 300 gm ","Package Food",50,60,"Pran Company Ltd",7,7
215,846656005347,"All Time Ruti Open & Eat 240g","Home Made",21,25,"Pran Company Ltd",0,0
216,841165103942,"All Time saltino Cokies Biscuit ","Package Food",8.5,10,"Pran Company Ltd",23,23
217,831730008918,"All time sanduice Bread 60tk","Home Made",52,60,"Pran Company Ltd",0,0
218,831730008314,"All Time Sandwich Bread 325gm","Home Made",26,30,"Pran Company Ltd",7,7
219,841165117727,"All time Tost Biscuit 800g","Package Food",92,110,"Pran Company Ltd",3,3
220,831730008826,"All time White Bread 250g","Home Made",26,30,"Pran Company Ltd",7,7
221,11712162445900,"Almol Kali Party Hena Con Mehidi.","Personal Care",35,65,"Satota Product",0,0
222,9556863220488,"Almond Choclate Tin180g","Bevarage And  Tobaco",345,450,"KIKCO INTERNATIONAL",0,0
223,5017848251056,"Almond Oill B P 70ml","Personal Care",150,180,"UNION BD CONSUMER LTD",0,0
224,6935875213276,"Almondy Crisp Nutlet Candy Tin","Package Food",380,450,"Kader and Sons",2,2
225,6932511215229,"Aloe Light For Face And Body Lotion 300 ml ","Personal Care",350,437,"Japan Beauty Cosmetics ",0,0
226,6932511215229],"Aloe Light For Face And Body Lotion 300ml ","Personal Care",0,0,"Japan Beauty Cosmetics ",0,0
227,11804022734900,"ALoe Vera Face Soothig & Moisturising 150ml","Personal Care",360,510,"sm International Ltd ",3,3
228,8806182509728,"Aloe Vera Gel  Whiting anti Acne 200g","Personal Care",150,250,"S M International",0,0
229,11710282277200,"Aloe Vera Thai Pcs",Perishabe,25,40,"Home Plus Own Collection",0,0
230,11709282213700,"Aloevera Face Wash 50ml","Personal Care",105,150,"S M International",18,18
231,4513574008489,"Aloewash Aloe Extract 130g","Personal Care",600,850,"Japan Beauty Cosmetics ",0,0
232,85507007241,"Alooz Waves chips 25g","Package Food",12.15,15,"Bombay Sweets",29,29
233,8944000196030,"Alpeennliebe Just Fills 195g","Package Food",80,100,"Zebra Corporation Bd Ltd",9,9
234,8944000196726,"alpenlibe just Jelly snack pack","Package Food",16.5,20,"COCOLA FOOD PRODUCTS LTD",9,9
235,11708262087600,"Alpenlibe Lolipop","Package Food",3.48,5,,66,66
236,8944000196917,"Alpenliebe POP","Package Food",4.17,5,,95,95
237,8944000196887,"Alpenliee Smooth  75 pcs","Package Food",60,75,,3,3
238,6281073210181,"Alshifa Natural Honey 500g","Package Food",560,730,"Amin Store",4,4
239,6281073210228,"Alshifa Natural Hony 1Kg ","Bevarage And  Tobaco",970,1290,"Amin Store",3,3
240,6281073210341,"Alshifa Natural Hony 750g","Bevarage And  Tobaco",825,1040,"Amin Store",5,5
241,11708262085600,Alu,Commodites,17,20,,317.2,317.2
242,11708242075900,"Alu bokhara 50gm","Kitchen Additivers",0,0,"Home Plus Own Collection",0,0
243,11709102120300,"Alu bokhara kg","Kitchen Additivers",400,700,"Home Plus Own Collection",1.86,1.86
244,11802172617800,"Alu Sotho ",Commodites,10,10,"HOME BRAND",7,7
245,8139003001140,"AMAZONIA  AIR FRESHENER 300ML","Home care",178,200,"ACI Limited",0,0
246,6291106068764,"Ambre Bleu Body Spray 200ml","Personal Care",240,325,"BRAND CONNECT",0,0
247,025929154825,"America Body Spray Black for Woman 150ml","Personal Care",200,260,"Banijjo international",6,6
248,025929154801,"America Body Spray Pink for Woman 150ml","Personal Care",200,260,"Banijjo international",1,1
249,025929154863,"America Body Spray Red for Woman 150ml","Personal Care",200,260,"Banijjo international",3,3
250,025929154849,"America Body Spray White for Woman 150ml","Personal Care",200,260,"Banijjo international",0,0
251,025929152302,"America Colours Body Spray 150ml","Personal Care",198.85,260,"Banijjo international",1,1
252,025929151206,"America Musk B.Spray","Personal Care",210,260,"Banijjo international",10,10
253,717273501577,"American Garden BBQ Sauce 510gm","Kitchen Additivers",300,370,"Al-Madina Pvt Ltd",6,6
254,717273504028,"American Garden Pizza Sauce 397g","Kitchen Additivers",190,240,"Amin Store",0,0
255,841165114122,"Amros mango bar ","Package Food",5.9,7,"Pran Company Ltd",10,10
256,8901262070676,"Amul Dark Chocolate 150g","Package Food",150,300,"Al-Madina Pvt Ltd",36,36
257,8901262010320,"Amul Pasteurized Butter 200g","Package Food",225,350,"Al-Madina Pvt Ltd",0,0
258,11708252077800,"Anar (Bedana) KG",Commodites,220,250,"Home Plus Own Collection",21.04,21.04
259,11708212070600,"Anchor Dal kg",Commodites,32.5,40,"Home Plus Own Collection",75.5,75.5
260,8850851701715,"Angel  Food Feeder 140ml","Baby Care",150,188,"Angel Yellow Care LTD",2,2
261,8850851534085,"Angel Amazing glow L size 240ml","Baby Care",202.5,270,"Angel Yellow Care LTD",0,0
262,8850851532654,"Angel anti colic niple 120ml","Baby Care",155,195,"Angel Yellow Care LTD",0,0
263,8850851532623,"Angel anti colic nipple 120ml","Baby Care",170,220,"Angel Yellow Care LTD",2,2
264,8850851532579,"Angel anti colic nipple130+","Baby Care",170,220,"Angel Yellow Care LTD",1,1
265,8850851535372,"Angel anti colic nipple150ml","Baby Care",220,270,"Angel Yellow Care LTD",1,1
266,831176110145♪,"Angel Avec Poigent 250ml","Baby Care",0,0,"Angel Yellow Care LTD",0,0
267,8850851700619,"Angel baby mosquito net (m)","Baby Care",560,750,"Angel Yellow Care LTD",2,2
268,8850851700626,"Angel baby mosqutio net","Baby Care",600,810,"Angel Yellow Care LTD",1,1
269,8850851700336,"Angel Bottle Brush ","Baby Care",130,163,"Angel Yellow Care LTD",25,25
270,8850851700329,"Angel Bottle Brush 02","Baby Care",120,150,"Angel Yellow Care LTD",0,0
271,8850851701050,"Angel Breast Pump","Baby Care",180,225,"Angel Yellow Care LTD",5,5
272,831177120662,"Angel Cereal Feeder Bottle ","Baby Care",219,250,"Angel Yellow Care LTD",6,6
273,8850851702170,"Angel D Drinking Cup","Baby Care",150,200,"Angel Yellow Care LTD",0,0
274,8850851700404,"Angel Double Handle","Baby Care",160,220,"Angel Yellow Care LTD",2,2
275,8850851702187,"Angel Drinking Cup","Baby Care",150,200,"Angel Yellow Care LTD",4,4
