"SL No.","UPC Code","Item Name","Category Name","Last Purchase Price","Last Sale Price","Company Name","Stock Quantity","Total Quantity"
24,831177120624,"Lil Angels Lollipop Ring Rattle","Baby Care",135,170,"Angel Yellow Care LTD",5,5
25,8690239033140,"Bonus Pozzy hygenic baby Towel Wipes 90pcs","Baby Care",155,180,"UNION BD CONSUMER LTD",3,3
26,831176110862,"Lil Angels","Baby Care",30,50,"Angel Yellow Care LTD",5,5
27,1403020424259,"Neo Care Baby Diaper 25 pcs XL","Baby Care",682,1000,"Incepta Hygiene and Hospicare Ltd",1,1
28,8139003002109,"Twinkle Baby diaper 30pcs(S)","Baby Care",1,650,"ACI Limited",14,14
29,8850851701715,"Angel  Food Feeder 140ml","Baby Care",150,188,"Angel Yellow Care LTD",2,2
30,8901012114193,"Johnsons Baby Milk Cream 100g","Baby Care",200.65,225,"Jhonson and Jhonson Pvt Ltd",7,7
31,8850851700428,"Angel Liquid Cleanser 300ml","Baby Care",220,250,"Angel Yellow Care LTD",1,1
32,831176110206,"Lil Angels Fider ","Baby Care",165,190,"Banijjo international",11,11
33,8888300193507,"Kodomo Cleanser For bottle wash 750ml","Baby Care",310,415,"Pentagon international ltd ",3,3
34,8139003002444,"Savlon Twinkle Baby daiper M 40 pieces","Baby Care",690,950,"ACI Limited",0,0
35,815176110206,"Lil Angels Feed & Fun Time 125ml","Baby Care",0,0,"Angel Yellow Care LTD",0,0
36,8850851535372,"Angel anti colic nipple150ml","Baby Care",220,270,"Angel Yellow Care LTD",3,3
37,8941100500255,"Meril Baby Olive Oil 100 ml","Baby Care",183,210,"SQUARE TOILETRIES LIMITED",12,12
38,831177120617,"Lil Angels Nasal Aspirator","Baby Care",110,150,"Angel Yellow Care LTD",5,5
39,8690239033638,"Mega care pozzy  wet towel wipes 120 pcs","Baby Care",174,210,"UNION BD CONSUMER LTD",11,11
40,11708121909400,"jhonsons Baby Feeder 150ml","Baby Care",100,130,"S M International",1,1
41,8904009616717,"Huggies Wonder pants 20pcs(S)","Baby Care",460,620,"MultiBrands Ltd",6,6
42,8935126020170,"Freshy Baby Wet Wipes 150 Pieces","Baby Care",145.5,210,"Mela International",8,8
43,4710962431397,"Farlin DJ Anti BFN Aspirator","Baby Care",225,275,"Farlin Industrial Ltd",4,4
44,1403020413321,"NeoCare Baby Diaper m32pcs","Baby Care",655,960,"Incepta Hygiene and Hospicare Ltd",3,3
45,8850851534085♪,"Angel L Anti Colic Nipple 6+","Baby Care",0,0,"Angel Yellow Care LTD",0,0
46,8904009615116,"Hugges Wonder Pantes 48pants (S)","Baby Care",950,1190,"MultiBrands Ltd",0,0
47,831176010124,"Lil Angels Fider w","Baby Care",160,200,"Banijjo international",3,3
48,8850002016989,"Kodomo Clenser bottle Accessories 70ml","Baby Care",235,305,"Pentagon international ltd ",2,2
49,3574660209693,"johnsons Skincare baby Wipes 80pcs","Baby Care",280,350,"Mela International",9,9
50,9556311891116,"ProdentalB Junior Toothbrush ","Baby Care",75,105,"Tradesworth Household Limited",7,7
51,8941183007054,"Fay Cotton Buds 140 cotton buds","Baby Care",60,75,"KALLOL LTD ",3,3
52,8941100500279,"Meril Baby Powder 100gm","Baby Care",65.5,80,"SQUARE TOILETRIES LIMITED",11,11
53,4710962441938,"Farlin the easy feeder","Baby Care",220,275,"Farlin Industrial Ltd",4,4
54,8410179001784,"Borges Olive Baby Oil 125ml","Baby Care",170,200,"Angel Yellow Care LTD",3,3
55,1403020424044,"Neo Care Baby Diaper 4 pcs XL","Baby Care",126.46,160,"Incepta Hygiene and Hospicare Ltd",2,2
56,8139003001706,"Savlon Baby wipes80s ","Baby Care",166.66,200,"ACI Limited",2,2
57,8850851110029,"Angel L size 240ml","Baby Care",190,213,"Angel Yellow Care LTD",6,6
58,9556006060308,"Jonsons baby bath milk+rice 100ml","Baby Care",135,159,"Jhonson and Jhonson Pvt Ltd",12,12
59,8850851700411,"Angell Liquid Cleanser 500ml","Baby Care",250,300,"Angel Yellow Care LTD",0,0
60,200812061603,"Prodentalb Junior Children Toothpaste strawberry 40g","Baby Care",55,75,"Tradesworth Household Limited",7,7
61,8139003002635,"Twinkle Baby Feeder 90ml","Baby Care",30,55,"ACI Limited",0,0
62,8904009616694,"Hugges Wonder Pantes 5pants (S)","Baby Care",151.8,180,"hagis Wonder pants",17,17
63,8850002907638,"Kodomo Happy Kids Gift Set ","Baby Care",510,750,"Pentagon international ltd ",3,3
64,8991111102658,"Johnsons Baby gift Set ","Baby Care",900,1250,"World malti Trade ",2,2
65,831177120501,"Lil Angels Biberon 125ml Sterilisable","Baby Care",150,180,"Angel Yellow Care LTD",0,0
66,8901012114025,"Jhonsons Baby Cream 50gm","Baby Care",119.5,138,"S M International",4,4
67,8901012116340,"Jhonsons Baby shampoo 100ml","Baby Care",132,154,"S M International",3,3
68,1403020413505,"NeoCare Baby Diaper m50pcs","Baby Care",955,1400,"Incepta Hygiene and Hospicare Ltd",1,1
69,8904009616632,"Huggies Wonder Pants 5pcs L","Baby Care",185,199,"MultiBrands Ltd",0,0
70,4710962224210,"Farlin Silicone Nipple 2nd Step","Baby Care",48,63,"Farlin Industrial Ltd",2,2
71,9556006060001,"Jonsons baby bath milk+rice 200ml","Baby Care",198,260,"Jhonson and Jhonson Pvt Ltd",5,5
72,8850851700237,"Angel Power Puff with Sound","Baby Care",188,250,"Angel Yellow Care LTD",2,2
73,8850851511215,"Angel Silicone Nipple x size","Baby Care",35,40,"Angel Yellow Care LTD",13,13
74,8850002805095,"Kodomo congratulaion gift Set ","Baby Care",815,1050,"Pentagon international ltd ",2,2
75,831176010148,"Lil Angels Biberon Sterilisable 125ml ","Baby Care",144,180,"Angel Yellow Care LTD",14,14
76,8850851510256,"Angel pacifier 6+","Baby Care",140,160,"Angel Yellow Care LTD",3,3
77,9556311225522,"ProdentanB Pixie C Brush ","Baby Care",70,100,"Tradesworth Household Limited",17,17
78,8850851532654,"Angel anti colic niple 120ml","Baby Care",155,195,"Angel Yellow Care LTD",0,0
79,8941100500262,"Meril Baby Shampoo With Mild Conditioner 110ml","Baby Care",75,90,"SQUARE TOILETRIES LIMITED",10,10
80,1403020424105,"Neocare baby diaper 10pcs (XL)","Baby Care",273,400,"Incepta Hygiene and Hospicare Ltd",3,3
81,1403020419101,"NeoCare Baby Diaper small 10pcs","Baby Care",170,250,"Incepta Hygiene and Hospicare Ltd",3,3
82,8904009616724,"Huggies wonder pants .42pcs(S)","Baby Care",720,1120,"MultiBrands Ltd",1,1
83,8139003002369,"Savlon Baby Wipes 60 pcs","Baby Care",115,150,"ACI Limited",16,16
84,4710962224203,"Farlin Silicone Nipple 1Step ","Baby Care",50,63,"Farlin Industrial Ltd",0,0
85,8901012191354,"Jonsons baby bath milk soap 75g","Baby Care",67,77,"Jhonson and Jhonson Pvt Ltd",1,1
86,8850851700336,"Angel Bottle Brush ","Baby Care",130,163,"Angel Yellow Care LTD",25,25
87,8901012113394,"Johnsons Baby Oil 200ml","Baby Care",302,338,"Jhonson and Jhonson Pvt Ltd",0,0
88,8998866106030,"Kodomo Shampo 200Ml","Baby Care",205,250,"World malti Trade ",6,6
89,9556006060353,"Johnsons Baby Lotion Milk Rice 200ml","Baby Care",268,312,"Jhonson and Jhonson Pvt Ltd",4,4
90,200812061602,"ProdentalB Orange Junior Toothpaste ","Baby Care",55,75,"Tradesworth Household Limited",4,4
91,8901012113387,"Jhonsons Baby Oil 100ml","Baby Care",125,150,"S M International",2,2
92,8850851700626,"Angel baby mosqutio net","Baby Care",600,810,"Angel Yellow Care LTD",1,1
93,1403020424303,"Neo Care Baby Diaper 30 pcs XL","Baby Care",818,1200,"Incepta Hygiene and Hospicare Ltd",2,2
94,8901012111031,"Jhonsons Baby Powder 200gm","Baby Care",145,163,"S M International",0,0
95,8850851532630,"Angel StonyShape Bottle RBA-2C2","Baby Care",140,175,"Angel Yellow Care LTD",2,2
96,4710962224227,"Farlin Silicone Nipple 3step ","Baby Care",50,63,"Farlin Industrial Ltd",7,7
97,8850851700404,"Angel Double Handle","Baby Care",170,220,"Angel Yellow Care LTD",3,3
98,8888300120060,"Kodomo Soft& Slim brush ","Baby Care",110,150,"Pentagon international ltd ",7,7
99,8850002012547,"Kodomo Baby Shampo 100ML","Baby Care",125,150,"World malti Trade ",3,3
100,831176110145,"Lil Angels Biberon 250ml","Baby Care",175,210,"Angel Yellow Care LTD",4,4
101,5000347005435,"Johnsons Baby  smapo 150ml","Baby Care",180,235,"Mela International",3,3
102,831177120631,"Lil Angels Spill Proof Sippy Cup","Baby Care",180,230,"Angel Yellow Care LTD",5,5
103,8850851700619,"Angel baby mosquito net (m)","Baby Care",560,750,"Angel Yellow Care LTD",3,3
104,1403020412256,"Neo Care Baby Diaper 25 pcs Large ","Baby Care",580,850,"Incepta Hygiene and Hospicare Ltd",1,1
105,8941100501580,"Meril Baby Soap 75gm","Baby Care",32,40,"SQUARE TOILETRIES LIMITED",17,17
106,8904009616748,"Huggies Wonder Pants 28 pcs XL","Baby Care",650,1030,"MultiBrands Ltd",3,3
107,8850851700855,"Angel Step Trining Cup DCA04S2","Baby Care",240,290,"Angel Yellow Care LTD",1,1
108,8809340490852,"Angeur Baby wet Tissue 80 OH","Baby Care",165,215,,9,9
109,831177120600,"Lil Angels Breast Pump","Baby Care",380,490,"Q  Q TRADING LTD",0,0
110,8850851511222,"Angel Silicone Nipple S size","Baby Care",35,40,"Angel Yellow Care LTD",18,18
111,8850851700275,"Angel Powder Puff ","Baby Care",168,225,"Angel Yellow Care LTD",0,0
112,8901012116685,"Johnsons Baby Milk Soap 75g","Baby Care",63.7,77,"Jhonson and Jhonson Pvt Ltd",5,5
113,8850007100140,"Johnsons Bath Time Abby Giftset ","Baby Care",750,1350,"Home Plus Own Collection",0,0
114,8888300120084,"Kodomo soft baby brush ","Baby Care",110,150,"Pentagon international ltd ",7,7
115,8901012116562,"Johnsons Baby Powder 100g","Baby Care",72,87,"Jhonson and Jhonson Pvt Ltd",4,4
116,831176110855,"Lil Angels Water Filled Teether","Baby Care",0,0,"Angel Yellow Care LTD",0,0
117,831177120655,"Lil Angels BPA Free","Baby Care",200,220,"Angel Yellow Care LTD",0,0
118,1403020413253,"Neo Care Baby Diaper 25 pcs (Medium 4-9 kg)","Baby Care",593,750,"Incepta Hygiene and Hospicare Ltd",4,4
119,9556311891338,"ProdentalB Children Toothbrush ","Baby Care",40,65,"Tradesworth Household Limited",0,0
120,8904009616663,"Huggies Wonder pants 32pcs(L)","Baby Care",650,1030,"MultiBrands Ltd",9,9
121,8139003002154,"Savlon Twinkle Baby Diaper 24pcs XL","Baby Care",1,750,"ACI Limited",11,11
122,8850851701050,"Angel Breast Pump","Baby Care",180,225,"Angel Yellow Care LTD",5,5
123,8850851702170,"Angel D Drinking Cup","Baby Care",150,200,"Angel Yellow Care LTD",0,0
124,8139003002659,"TWinkle Baby  Feeder 240ml","Baby Care",55,85,"ACI Limited",4,4
125,8888300800436,"kodomo Gel baby paste 40g","Baby Care",75,100,"Pentagon international ltd ",5,5
126,8901012118085,"Johnsosns Baby Hair Oil 100ml","Baby Care",180,210,"Jhonson and Jhonson Pvt Ltd",1,1
127,4801010104209,"Jhonsons Baby powder Milk-rice 100g","Baby Care",145,190,"Mela International",0,0
128,9556006012093,"Johnsons Top-To-toe 200ml","Baby Care",220,280,"Sohel Brothers",0,0
129,8139003002895,"Savlon Twinkle Feeder Nipple","Baby Care",13,20,"ACI Limited",21,21
130,8901012114179,"Jhonsons Baby Milk Cream 30gm","Baby Care",101,113,"S M International",7,7
131,8850851532579,"Angel anti colic nipple130+","Baby Care",170,220,"Angel Yellow Care LTD",1,1
132,4792054006263,"Panda Rathmal Baby Soap ","Baby Care",45,75,"Nature Care",3,3
133,8901012116333,"Jhonsons Baby Shampoo 60ml","Baby Care",114,145,"S M International",1,1
134,8904009616731,"Huggies Wonder Pants 16pcs XL","Baby Care",460,645,"MultiBrands Ltd",0,0
135,8850851511239,"Angel Silicone Nipple M size","Baby Care",35,40,"Angel Yellow Care LTD",18,18
136,8850851700015,"Angel Water-Filled Teether","Baby Care",85,125,"Angel Yellow Care LTD",1,1
137,8850851532562,"Angel L Anti Colic Nipple 250ml","Baby Care",160,200,"Angel Yellow Care LTD",2,2
138,8850851532616,"stony angel 6+","Baby Care",190,220,"Angel Yellow Care LTD",1,1
139,8850007100133,"Johnsons Bath TimeBaby Giftset s","Baby Care",470,690,"Home Plus Own Collection",1,1
140,8888300800504,"Kodomo Chidren paste grape 40g","Baby Care",75,100,"Pentagon international ltd ",5,5
141,4801010561309,"jhonsons Baby Blossoms Soap75g","Baby Care",60,80,"World malti Trade ",4,4
142,8139003003250,"Savlon Twinkle BAby Wips 80pcs","Baby Care",135,180,"ACI Limited",9,9
143,1403020419255,"Neo Care Baby Diaper 25 pcs small","Baby Care",426,625,"Incepta Hygiene and Hospicare Ltd",5,5
144,8901012115022,"Jhonsons Baby lotion 100ml","Baby Care",111,134,"S M International",4,4
145,831176110145♪,"Angel Avec Poigent 250ml","Baby Care",0,0,"Angel Yellow Care LTD",0,0
146,8139003002130,"Twinkle baby diaper 4pcs(L)","Baby Care",1,125,"ACI Limited",101,101
147,4710962443093,"Farlin Bath Ball ","Baby Care",98,138,"Farlin Industrial Ltd",0,0
148,8850851511246,"Angel Silicone L size","Baby Care",35,40,"Angel Yellow Care LTD",11,11
149,8901012114018,"Johnson's Baby Cream 30 gm","Baby Care",75,97,"Jhonson and Jhonson Pvt Ltd",3,3
150,4710962141043,"Farlin Silicone Gum Soother ","Baby Care",103.5,138,"Farlin Industrial Ltd",1,1
151,4710962141036,"Farlin Siliccone Gum Soother ","Baby Care",103,138,"Angel Yellow Care LTD",1,1
152,8850002010314,"Kodomo baby Bath Gentle Soft 100ml","Baby Care",125,148,"Pentagon international ltd ",5,5
153,8690536818150,"Molfix Junior 11-25 kg","Baby Care",80,160,"FAIR DISTRIBUTION LTD",2,2
154,9556006000250,"Johonsons Baby Shampoo 200ml","Baby Care",180,225,"Sohel Brothers",3,3
155,4801010562108,"Jhonsons Baby Milk Soap 100g","Baby Care",60,80,"World malti Trade ",3,3
156,8850851535365,"Angel Rattle hood 240 ml","Baby Care",240,280,"Angel Yellow Care LTD",5,5
157,831177120518,"Angel L size 250ml","Baby Care",150,200,"Q  Q TRADING LTD",2,2
158,831176010384,"Lil Angels Comb & Brush Set Brosse ET Peigne Oval","Baby Care",120,160,"Angel Yellow Care LTD",3,3
159,831177120464,"Angel Feeding Bottle O+","Baby Care",120,160,"Angel Yellow Care LTD",2,2
160,1403020412508,"Neocare baby diaper 50pcs(large)","Baby Care",1091,1600,"Incepta Hygiene and Hospicare Ltd",0,0
161,1403020413109,"Neo Care Baby Diaper 10 pcs Medium","Baby Care",237.2,300,"Incepta Hygiene and Hospicare Ltd",7,7
162,8904009616601,"Huggies Wonder pants 38pcs(M)","Baby Care",650,1120,"MultiBrands Ltd",7,7
163,8941100500248,"MERIL BABY LOTION 200ML","Baby Care",200,225,"SQUARE TOILETRIES LIMITED",0,0
164,8139003002093,"Savlon Twinkle Baby Diaper 5pcs S","Baby Care",1,120,"ACI Limited",77,77
165,4710962128068,"Farlin Anti Colic S Nipple 360cc","Baby Care",250,315,"FAIR DISTRIBUTION LTD",0,0
166,11708101790900,"Jhonsons baby wipes 150 sheet","Baby Care",220,300,"S M International",10,10
167,4710962444311,"Farlin Baby Cotsheet","Baby Care",260,350,"Farlin Industrial Ltd",1,1
168,4710962127672,"Farlin Natural Feeding Design 2 step 3M+","Baby Care",240,275,"Angel Yellow Care LTD",6,6
169,8941100501184,"Meril Baby Brush & Paste  Combo ","Baby Care",56,90,"SQUARE TOILETRIES LIMITED",1,1
170,8850002016934,"Kodomo Head to toe Wash 100Ml","Baby Care",125,150,"Pentagon international ltd ",3,3
171,8850007020240,"Johnsons Baby soap 75 g","Baby Care",46,150,"Sohel Brothers",8,8
172,8690536818143,"Molfix Junior 7-18 kg","Baby Care",80,140,"FAIR DISTRIBUTION LTD",2,2
173,4710962128686,"Farlin Natural Feeding Design 1 step OM+","Baby Care",220,280,"Angel Yellow Care LTD",4,4
174,831176110060,"Lil Angels Feed & Fun Time 250ml","Baby Care",180,250,"Angel Yellow Care LTD",4,4
175,4710962433049,"Farlin baby pants waterproof","Baby Care",160,200,"Farlin Industrial Ltd",14,14
176,831177120341,"Lil Angels Bottle & Nipple Brush","Baby Care",110,150,"Angel Yellow Care LTD",3,3
177,1403020413048,"Neocare baby diaper 4pcs(M)","Baby Care",94.86,120,"Incepta Hygiene and Hospicare Ltd",8,8
178,8941100500231,"MERIL BABY LOTIN 100ML","Baby Care",94.4,125,"SQUARE TOILETRIES LIMITED",6,6
179,8850851532920,"Angel S Size Anti-Colic Nipple","Baby Care",140,175,"Angel Yellow Care LTD",0,0
180,8850851534085,"Angel Amazing glow L size 240ml","Baby Care",202.5,270,"Angel Yellow Care LTD",0,0
181,8850002804227,"Kodomo Baby Soap 75G","Baby Care",75,100,"Pentagon international ltd ",2,2
182,8690536818136,"Molfix Junior 4-9 kg","Baby Care",80,120,"FAIR DISTRIBUTION LTD",3,3
183,4710962451050,"Farlin Baby Wet Wipes 35pcs ","Baby Care",122.25,163,"Farlin Industrial Ltd",2,2
184,8850851700329,"Angel Bottle Brush 02","Baby Care",120,150,"Angel Yellow Care LTD",0,0
185,8941100501214,"Meril Baby Strawberry Toothpaste ","Baby Care",56,70,"SQUARE TOILETRIES LIMITED",2,2
186,831177120471,"Angel Feeding Bottle O1","Baby Care",120,160,"Angel Yellow Care LTD",0,0
187,1403020424501,"Neo Care Baby Diaper 50pcs XL","Baby Care",1501.98,1900,"Incepta Hygiene and Hospicare Ltd",0,0
188,8904009616656,"Huggies Wonder Pants 16pcs L","Baby Care",430,585,"MultiBrands Ltd",0,0
189,8139003002147,"Twinkle Baby diaper 26pcs(L)","Baby Care",0,0,"ACI Limited",0,0
190,4710962120260,"Farlin Anti Colic S Nipple 60cc","Baby Care",220,280,"Farlin Industrial Ltd",3,3
191,11708101791100,"Johnson's Baby Wipes 220 Sheet ","Baby Care",249,360,"S M International",0,0
192,8850851702187,"Angel Drinking Cup","Baby Care",150,200,"Angel Yellow Care LTD",4,4
193,8901012114186,"Johnson's Baby Milk Cream 50 gm","Baby Care",128,154,"Q  Q TRADING LTD",6,6
194,1403020419507,"Neocare baby diaper 50pcs(Small)","Baby Care",784,1150,"Incepta Hygiene and Hospicare Ltd",1,1
195,8850002019614,"Kodomo dust Free Baby Lotion 200Ml","Baby Care",255,340,"Pentagon international ltd ",4,4
196,8690536818129,"Molfix Junior 3-6 kg","Baby Care",80,100,"FAIR DISTRIBUTION LTD",3,3
197,8904009617042,"Hugges Wonder Pants S 48 Pants ","Baby Care",956,1290,"hagis Wonder pants",0,0
198,4710962443109,"Farlin L size Concern","Baby Care",280,338,"Angel Yellow Care LTD",5,5
199,831176010902,"Lil Angels Two Handle Spill proof cup","Baby Care",140,180,"Angel Yellow Care LTD",0,0
200,8901012111024,"jhonsons Baby Powder 100gm","Baby Care",78,87,"S M International",0,0
201,432516122011,"Kidz cotton wet Wipes","Baby Care",180,230,"kidz company",3,3
202,11708101786300,Neocd,"Baby Care",0,0,"Incepta Hygiene and Hospicare Ltd",0,0
203,8904009616571,"Huggies Wonder pants 5pcs(M)","Baby Care",165,180,"MultiBrands Ltd",0,0
204,8139003002116,"Savlon Twinkle Baby Diaper 4pcs M","Baby Care",1,120,"ACI Limited",81,81
205,8850851532647,"Angel L size Anti-colic Nipple","Baby Care",161.25,215,"Angel Yellow Care LTD",3,3
206,11708101791200,"Freshy Baby wet wipes 150sheets","Baby Care",0,0,"MultiBrands Ltd",0,0
207,8850851700398,"Angel Lovely Day ","Baby Care",180,230,"Angel Yellow Care LTD",5,5
208,8901012114032,"Johnsons baby cream 100g","Baby Care",180,215,"Jhonson and Jhonson Pvt Ltd",0,0
209,1403020412324,"Neocare Baby Diaper large 32pcs","Baby Care",742,1088,"Incepta Hygiene and Hospicare Ltd",1,1
210,8850851110050,"Stony Angel (Rxa-4dh1 pp)","Baby Care",180,250,"M H Trade International",2,2
211,8901012116579,"Johnsons Baby Powder 200g","Baby Care",145,163,"Jhonson and Jhonson Pvt Ltd",0,0
212,8850002006553,"Kodomo baby powder Mild 200g","Baby Care",138,185,"Pentagon international ltd ",0,0
213,11712252472400,"Johnson's Baby wipes 220pcs","Baby Care",0,0,"S M International",0,0
214,8904009616755,"Huggies Wonder Pants XL 42 Pants ","Baby Care",950,1280,"hagis Wonder pants",0,0
215,8690536855100,"Molfix Islak Havlu wet wipes","Baby Care",152,220,"FAIR DISTRIBUTION LTD",6,6
216,4710962401239,"Farlin DJ Floss Pick ","Baby Care",210,275,"Farlin Industrial Ltd",4,4
217,8850851701814,"Angel you are ","Baby Care",180,230,"Angel Yellow Care LTD",4,4
218,831177120662,"Angel Cereal Feeder Bottle ","Baby Care",219,250,"Angel Yellow Care LTD",6,6
219,8850851532623,"Angel anti colic nipple 120ml","Baby Care",170,220,"Angel Yellow Care LTD",1,1
220,831177120488,"Lil Angels Silicone Nipple","Baby Care",25.84,39,"Angel Yellow Care LTD",9,9
221,1403020419040,"Neo Care Baby Diaper 4pcs Small","Baby Care",79.05,100,"Incepta Hygiene and Hospicare Ltd",13,13
222,11708121900000,Farli,"Baby Care",0,0,,0,0
223,1708101791400,"Johnson's Baby Wipes 90 Sheet","Baby Care",125,200,"S M International",19,19
224,4710962421084,"Farlin Baby Wet Wipes 100Pcs","Baby Care",272.25,363,"Farlin Industrial Ltd",1,1
225,8941100501719,"Meril Baby Tooth Brush","Baby Care",30,50,"SQUARE CONSUMER PRODUCTS",28,28
226,8850851110005,"Stony Angel (Rna-2n2pp)","Baby Care",160,200,"Angel Yellow Care LTD",1,1
227,8850851110067,"Stony Angel (Rxa-8d2h1)","Baby Care",180,250,"M H Trade International",2,2
228,8850002006614,"Kodomo Baby Powder Gentle Soft 200ML","Baby Care",138,185,"Pentagon international ltd ",0,0
229,4513574012936,"Baby Oil Mineral 300ml","Baby Care",950,1450,"Japan Beauty Cosmetics ",0,0
230,8901012113370,"Johnsons Baby Oil 50ml","Baby Care",70,120,"Sohel Brothers",1,1
231,8904009616595,"Huggies Wonder Pants M 56 Pants ","Baby Care",950,1280,"hagis Wonder pants",1,1
232,8941100292952,"Nestle Nido 3+ Smartgrowth 350gm","Baby Food",332,350,"Nestle BD LTD",6,6
233,5498796237956,"Biomil 3 bib 350g","Baby Food",385,410,"Vitalac dairy Food ltd",1,1
234,8941100293942,"Nestle cerelac  Fruits Grauns 350g","Baby Food",424,450,"Nestle BD LTD",4,4
235,8904145911080,"Pedia Sure Vvanilla Delight Flavour 400gm","Baby Food",700,732,"Transcom Distribution Company",7,7
236,8941170002086,"Shezan Corn flakes 275gm","Baby Food",260,300,"SHAJEEB CORPORATION",0,0
237,8941100292945,"Nestle Nido 1+ Protection 350gm","Baby Food",332,350,Organix,9,9
238,5412996101879,"Instant oatsmil 500g","Baby Food",240,290,"Vitalac dairy Food ltd",3,3
239,8904145911097,"Pedia Sure vanilla delight 1kg","Baby Food",1525,1614,"Transcom Distribution Company",6,6
240,8941100293461,"Nestle Cerelac Wheat with Apple & Cornn Flakes 400gm","Baby Food",377,400,Organix,4,4
241,8941170002109,"shezan choko crunch330g","Baby Food",275,320,"SHAJEEB CORPORATION",2,2
242,5375986743735,"Biomil instant Cereal 6 350g","Baby Food",251,280,"Vitalac dairy Food ltd",2,2
243,4800361000239,"Nestle Koko Krunch 330gm","Baby Food",322,350,"Nestle BD LTD",2,2
244,8941170002093,"Shezan Choko Crunch 170gm","Baby Food",165,190,"SHAJEEB CORPORATION",1,1
245,8941100293485,"Nestle Cerelac Rice & Potato with Chicken 400gm","Baby Food",377,400,Organix,11,11
246,3219947032518,"Mother Smaile primo1-400g","Baby Food",520,545,"Abul Kahir Consumer",0,0
247,5650457799832,"Gastro -Fix special Formula 200g","Baby Food",450,470,"Vitalac dairy Food ltd",2,2
248,8941100293331,"Nestle Nido 1+ 180g","Baby Food",169,180,"Nestle BD LTD",2,2
249,8941100293492,"Nestle Cerelac Wheat & Honey 400gm","Baby Food",283,350,"Nestle BD LTD",3,3
250,8941100293508,"Nestle Cerelac Wheat & Milk 400gm","Baby Food",283,300,Organix,4,4
251,3299270231529,"Mother Smaile primo2-400g","Baby Food",520,545,"Abul Kahir Consumer",0,0
252,5374587534834,"Biomil Rice+Milk Vanilla flovour 350g","Baby Food",215,250,"Vitalac dairy Food ltd",2,2
253,4800361339360,"Koko Krunch Budget Pack 80g","Baby Food",78,85,"Nestle BD LTD",4,4
254,4800361005500,"Nestle Corn Fiakes 275gm","Baby Food",304,330,"Nestle BD LTD",8,8
255,8901058850307,"Nestle Lactogen 1 Gentle Start 350gm","Baby Food",460,480,"Nestle BD LTD",6,6
256,4800361396691,"nestle lactogen 4  BIB 350g","Baby Food",430,450,"Nestle BD LTD",2,2
257,11711232380000,"Mother samile GrowUp 2+ 400g","Baby Food",300,350,"Abul Kahir Consumer",1,1
