"SL No.","UPC Code","Item Name","Category Name","Last Purchase Price","Last Sale Price","Company Name","Stock Quantity","Total Quantity"
148,8850002804944,"Kodomo Baby Soap 75 gm","Baby Care",75,100,"Pentagon international ltd ",1,1
149,8901012118085,"Johnsosns Baby Hair Oil 100ml","Baby Care",196,220,"Jhonson and Jhonson Pvt Ltd",8,8
150,8888300120060,"Kodomo Soft& Slim brush ","Baby Care",85,148,"Pentagon international ltd ",7,7
151,1403020412256,"Neo Care Baby Diaper 25 pcs Large ","Baby Care",580,850,"Incepta Hygiene and Hospicare Ltd",4,4
152,8139003002895,"Savlon Twinkle Feeder Nipple","Baby Care",13,20,"ACI Limited",12,12
153,4902430814607,"Pampers Baby Pants  s(4-8kg) 4 pants ","Baby Care",80,100,"INTERNATIONAL BRAND LTD",4,4
154,8850002012547,"Kodomo Baby Shampo 100ML","Baby Care",125,170,"World malti Trade ",6,6
155,4902430820400,"Pampers,M 38 Pants","Baby Care",799.21,999,"P And G ",3,3
156,8904009616748,"Huggies Wonder Pants 28 pcs XL","Baby Care",680,1030,"MultiBrands Ltd",7,7
157,4513574011793,"Pharmaact Zero Cleansing Oil 130g","Baby Care",1020,1320,"Japan Beauty Cosmetics ",0,0
158,8850002012554,"Kodomo Baby Shampoo Original 400ml","Baby Care",395,525,"Pentagon international ltd ",4,4
159,8850851535372,"Angel anti colic nipple150ml","Baby Care",220,270,"Angel Yellow Care LTD",2,2
160,8941100500255,"Meril Baby Olive Oil 100 ml","Baby Care",178.9,210,"SQUARE TOILETRIES LIMITED",1,1
161,8850002014589,"Kodomo Baby Powder 50gm","Baby Care",63,87,"Pentagon international ltd ",4,4
162,8901012114193,"Johnsons Baby Milk Cream 100g","Baby Care",195,225,"Jhonson and Jhonson Pvt Ltd",3,3
163,8809340490852,"Angeur Baby wet Tissue 80 OH","Baby Care",165,215,,0,0
164,8903622037237,"Mamy Poko Pants M size 15Pants.(7_12kg)","Baby Care",345,460,"Mamy Poko",4,4
165,8139003002451,"Savlon Twinkle Baby daiper L 36 pieces","Baby Care",525,950,"ACI Limited",5,5
166,8139003002475,"Savlon Twinkel Baby diaper XL 32pcs","Baby Care",725,950,"ACI Limited",2,2
167,4902430725705,"Pampers baby dry pantsmidieum 20 pants","Baby Care",536.95,650,"P And G ",3,3
168,8690239033140,"Bonus Pozzy hygenic baby Towel Wipes 90pcs","Baby Care",155,180,"UNION BD CONSUMER LTD",2,2
169,8850851532920,"Angel S Size Anti-Colic Nipple","Baby Care",140,175,"Angel Yellow Care LTD",0,0
170,8850851534085,"Angel Amazing glow L size 240ml","Baby Care",202.5,270,"Angel Yellow Care LTD",0,0
171,4710962128686,"Farlin Natural Feeding Design 1 step OM+","Baby Care",220,285,"Angel Yellow Care LTD",4,4
172,831176110060,"Lil Angels Feed & Fun Time 250ml","Baby Care",180,250,"Angel Yellow Care LTD",2,2
173,831177120341,"Lil Angels Bottle & Nipple Brush","Baby Care",110,150,"Angel Yellow Care LTD",2,2
174,8850002011878,"Kodomo Baby Shampoo 100ml","Baby Care",125,170,"Pentagon international ltd ",7,7
175,8888300120084,"Kodomo soft baby brush ","Baby Care",110,150,"Pentagon international ltd ",0,0
176,1403020413253,"Neo Care Baby Diaper 25 pcs (Medium 4-9 kg)","Baby Care",511.47,750,"Incepta Hygiene and Hospicare Ltd",1,1
177,8139003003250,"Savlon Twinkle BAby Wips 80pcs","Baby Care",135,180,"ACI Limited",0,0
178,4902430814614,"Pampers Baby Pants  s(7-12kg) 4 pants ","Baby Care",104,130,"INTERNATIONAL BRAND LTD",6,6
179,8904009616663,"Huggies Wonder pants 32pcs(L)","Baby Care",680,1030,"MultiBrands Ltd",5,5
180,8935126020170,"Freshy Baby Wet Wipes 150 Pieces","Baby Care",156,210,"Mela International",6,6
181,8139003002154,"Savlon Twinkle Baby Diaper 24pcs XL","Baby Care",1,750,"ACI Limited",7,7
182,4710962441938,"Farlin the easy feeder","Baby Care",220,275,"Farlin Industrial Ltd",9,9
183,8903622037244,"Mamy Poko Pants M (7-12)kg","Baby Care",680,820,"Mamy Poko",4,4
184,8901012113370,"Johnsons Baby Oil 50ml","Baby Care",110,133,"Sohel Brothers",0,0
185,8139003002444,"Savlon Twinkle Baby daiper M 40 pieces","Baby Care",690,950,"ACI Limited",0,0
186,831176110206,"Lil Angels Fider ","Baby Care",165,190,"Banijjo international",11,11
187,8690239033638,"Mega care pozzy  wet towel wipes 120 pcs","Baby Care",160,210,"UNION BD CONSUMER LTD",38,38
188,4710962120260,"Farlin Anti Colic S Nipple 60cc","Baby Care",220,280,"Farlin Industrial Ltd",5,5
189,8850851702187,"Angel Drinking Cup","Baby Care",180,200,"Angel Yellow Care LTD",1,1
190,4710962451050,"Farlin Baby Wet Wipes 35pcs ","Baby Care",122.25,163,"Farlin Industrial Ltd",0,0
191,8941100501214,"Meril Baby Strawberry Toothpaste ","Baby Care",56,70,"SQUARE TOILETRIES LIMITED",1,1
192,831177120471,"Angel Feeding Bottle O1","Baby Care",120,160,"Angel Yellow Care LTD",0,0
193,8850002019591,"Kodomo Dust Free Lotion Powder 100 gm","Baby Care",140,185,"Pentagon international ltd ",6,6
194,8888300800436,"kodomo Gel baby paste 40g","Baby Care",75,100,"Pentagon international ltd ",2,2
195,4902430814621,"Pampers Baby Pants  s(9-14kg) 4 pants","Baby Care",120,150,"INTERNATIONAL BRAND LTD",0,0
196,8904009616731,"Huggies Wonder Pants 16pcs XL","Baby Care",405,645,"MultiBrands Ltd",5,5
197,8850002006539,"Kodomo Baby Powder Extra Mild Care 50Ml","Baby Care",62,87,"Pentagon international ltd ",3,3
198,8901012191323,"Johnson's Baby Soap 75g","Baby Care",67,77,"Sohel Brothers",0,0
199,8993189271694,"Mamy Poko Pants Xl (12-17)kg","Baby Care",650,820,"Mamy Poko",1,1
200,200812061603,"Prodentalb Junior Children Toothpaste strawberry 40g","Baby Care",55,85,"Tradesworth Household Limited",11,11
201,1403020413505,"NeoCare Baby Diaper m50pcs","Baby Care",955,1400,"Incepta Hygiene and Hospicare Ltd",0,0
202,831176010124,"Lil Angels Fider w","Baby Care",160,200,"Banijjo international",3,3
203,8901012117002,"johnsons Milk+rice Cream 50gm","Baby Care",100,125,"Jhonson and Jhonson Pvt Ltd",6,6
204,8941183007054,"Fay Cotton Buds 140 cotton buds","Baby Care",57.6,75,"KALLOL LTD ",3,3
205,8850851532647,"Angel L size Anti-colic Nipple","Baby Care",161.25,215,"Angel Yellow Care LTD",2,2
206,8850851700398,"Angel Lovely Day ","Baby Care",170,230,"Angel Yellow Care LTD",6,6
207,4710962443109,"Farlin L size Concern","Baby Care",280,338,"Angel Yellow Care LTD",2,2
208,831176010902,"Lil Angels Two Handle Spill proof cup","Baby Care",140,180,"Angel Yellow Care LTD",0,0
209,8901012111024,"jhonsons Baby Powder 100gm","Baby Care",78,87,"S M International",0,0
210,8901012116579,"Johnsons Baby Powder 200g","Baby Care",149,167,"Jhonson and Jhonson Pvt Ltd",7,7
211,8850002012561,"Kodomo Baby Shampoo 200ml","Baby Care",225,300,"Pentagon international ltd ",7,7
212,8888300800504,"Kodomo Chidren paste grape 40g","Baby Care",75,100,"Pentagon international ltd ",1,1
213,885000201314,"Kodomo Baby Bath And gentle Soft ","Baby Care",125,170,"Pentagon international ltd ",2,2
214,8901012116722,"Johnsons baby oil 200 ml ","Baby Care",305,345,,6,6
215,8904009616694,"Hugges Wonder Pantes 5pants (S)","Baby Care",110,180,"hagis Wonder pants",43,43
216,4801010561309,"jhonsons Baby Blossoms Soap75g","Baby Care",60,80,"World malti Trade ",1,1
217,8850851510256,"Angel pacifier 6+","Baby Care",140,160,"Angel Yellow Care LTD",9,9
218,8139003002130,"Twinkle baby diaper 4pcs(L)","Baby Care",1,125,"ACI Limited",94,94
219,8850851532654,"Angel anti colic niple 120ml","Baby Care",155,195,"Angel Yellow Care LTD",0,0
220,8941100501184,"Meril Baby Brush & Paste  Combo ","Baby Care",76,90,"SQUARE TOILETRIES LIMITED",3,3
221,8903622037152,"Mamy Poko Pants S (4-8) 60 Pants ","Baby Care",950,1190,"Mamy Poko",0,0
222,8904009614614,"Huggies Dry Small up to 7kg","Baby Care",90,120,"MultiBrands Ltd",6,6
223,8901012116890,"Johnsons Baby Top To Toe Bath 200ml.","Baby Care",205,235,"Jhonson and Jhonson Pvt Ltd",4,4
224,1403020419101,"NeoCare Baby Diaper small 10pcs","Baby Care",170.46,250,"Incepta Hygiene and Hospicare Ltd",2,2
225,8139003002635,"Twinkle Baby Feeder 90ml","Baby Care",45,70,"ACI Limited",0,0
226,11708121900000,Farli,"Baby Care",0,0,,0,0
227,4710962421084,"Farlin Baby Wet Wipes 100Pcs","Baby Care",272.25,363,"Farlin Industrial Ltd",0,0
228,4710962401239,"Farlin DJ Floss Pick ","Baby Care",210,275,"Farlin Industrial Ltd",0,0
229,831177120662,"Angel Cereal Feeder Bottle ","Baby Care",219,250,"Angel Yellow Care LTD",1,1
230,831177120488,"Lil Angels Silicone Nipple","Baby Care",25.84,39,"Angel Yellow Care LTD",7,7
231,8139003002642,"Twinkle Baby Feeder 150ml.","Baby Care",45,60,"ACI Limited",3,3
232,8850002010314,"Kodomo baby Bath Gentle Soft 100ml","Baby Care",125,148,"Pentagon international ltd ",0,0
233,1403020412508,"Neocare baby diaper 50pcs(large)","Baby Care",1091,1600,"Incepta Hygiene and Hospicare Ltd",0,0
234,8901012116357,"Johnsons baby shampoo 200 ml","Baby Care",280,340,,0,0
235,8690536818150,"Molfix Junior 11-25 kg","Baby Care",80,160,"FAIR DISTRIBUTION LTD",2,2
236,1403020413109,"Neo Care Baby Diaper 10 pcs Medium","Baby Care",204.59,300,"Incepta Hygiene and Hospicare Ltd",3,3
237,4801010562108,"Jhonsons Baby Milk Soap 100g","Baby Care",60,80,"World malti Trade ",0,0
238,8904009616601,"Huggies Wonder pants 38pcs(M)","Baby Care",680,1120,"MultiBrands Ltd",2,2
239,4902430540612,"Oral b stage 2","Baby Care",30,35,"Tradesworth Household Limited",0,0
240,8139003002093,"Savlon Twinkle Baby Diaper 5pcs S","Baby Care",1,120,"ACI Limited",67,67
241,8850851700626,"Angel baby mosqutio net","Baby Care",600,810,"Angel Yellow Care LTD",7,7
242,8903622037343,"Mamy Poko Pants L 32 Pants ","Baby Care",680,820,"Mamy Poko",2,2
243,11708101790900,"Jhonsons baby wipes 150 sheet","Baby Care",180,250,"S M International",28,28
244,8904009614621,"Huggies Dry midiuem 5-11kg","Baby Care",86,120,"MultiBrands Ltd",5,5
245,8850851511215,"Angel Silicone Nipple x size","Baby Care",35,40,"Angel Yellow Care LTD",10,10
246,8850851110012,"Angel M size Anti-Coic Nipple","Baby Care",180,200,"Angel Yellow Care LTD",1,1
247,8850851534092,"Angel M Anti Colic Nipple 3+","Baby Care",190,238,"Angel Yellow Care LTD",1,1
248,8941100501351,"Meril Baby Toothbrush ","Baby Care",35,50,"SQUARE TOILETRIES LIMITED",9,9
249,831176110381,"Lil Angel Baby Bath Sponge","Baby Care",135,185,"Angel Yellow Care LTD",1,1
250,8941100500064,"Meril Baby Orange Toothpaste 45 gm","Baby Care",56,70,"SQUARE TOILETRIES LIMITED",10,10
251,4710962432004,"Farlin Baby FEeding Bottle Wash 500ml","Baby Care",320,410,"Farlin Industrial Ltd",1,1
252,8850002016934,"Kodomo Head to toe Wash 100Ml","Baby Care",125,170,"Pentagon international ltd ",5,5
253,11804022734800,"Johonsons Baby Wipes 1850 cm+","Baby Care",248.6,360,"sm International Ltd ",3,3
254,831177120600,"Lil Angels Breast Pump","Baby Care",380,490,"Q  Q TRADING LTD",0,0
255,8690536818143,"Molfix Junior 7-18 kg","Baby Care",80,140,"FAIR DISTRIBUTION LTD",2,2
